Set_Name,Card_Num,Player,Team,Is_Young_Gun,Set Name,Card,Description,Team City,Team Name,Rookie,Auto,Mem,#'d,SPs,Stated Odds,Point
VIEW DETAILS,48,Sean Monahan,Blue Jackets,false,Copper Parallel,48,Sean Monahan,Columbus,Blue Jackets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,49,Jacob Markstrom,Devils,false,Copper Parallel,49,Jacob Markstrom,New Jersey,Devils,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,50,Brayden Schenn,Blues,false,Copper Parallel,50,Brayden Schenn,St. Louis,Blues,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,51,Adam Fantilli,Blue Jackets,false,Copper Parallel,51,Adam Fantilli,Columbus,Blue Jackets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,52,Filip Forsberg,Predators,false,Copper Parallel,52,Filip Forsberg,Nashville,Predators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,53,Jordan Kyrou,Blues,false,Copper Parallel,53,Jordan Kyrou,St. Louis,Blues,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,54,Alex Tuch,Sabres,false,Copper Parallel,54,Alex Tuch,Buffalo,Sabres,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,55,Evan Bouchard,Oilers,false,Copper Parallel,55,Evan Bouchard,Edmonton,Oilers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,56,Tim Stutzle,Senators,false,Copper Parallel,56,Tim Stutzle,Ottawa,Senators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,57,Mikhail Sergachev,Hockey Club,false,Copper Parallel,57,Mikhail Sergachev,Utah,Hockey Club,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,58,Owen Power,Sabres,false,Copper Parallel,58,Owen Power,Buffalo,Sabres,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,59,Ryan Nugent-Hopkins,Oilers,false,Copper Parallel,59,Ryan Nugent-Hopkins,Edmonton,Oilers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,60,Drake Batherson,Senators,false,Copper Parallel,60,Drake Batherson,Ottawa,Senators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,61,Quinn Hughes,Canucks,false,Copper Parallel,61,Quinn Hughes,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,62,Frank Vatrano,Ducks,false,Copper Parallel,62,Frank Vatrano,Anaheim,Ducks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,63,Roope Hintz,Stars,false,Copper Parallel,63,Roope Hintz,Dallas,Stars,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,64,Luke Hughes,Devils,false,Copper Parallel,64,Luke Hughes,New Jersey,Devils,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,65,Jake Guentzel,Lightning,false,Copper Parallel,65,Jake Guentzel,Tampa Bay,Lightning,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,66,Hampus Lindholm,Bruins,false,Copper Parallel,66,Hampus Lindholm,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,67,Alex DeBrincat,Red Wings,false,Copper Parallel,67,Alex DeBrincat,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,68,Noah Dobson,Islanders,false,Copper Parallel,68,Noah Dobson,New York,Islanders,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,69,Matthew Knies,Maple Leafs,false,Copper Parallel,69,Matthew Knies,Toronto,Maple Leafs,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,70,Nazem Kadri,Flames,false,Copper Parallel,70,Nazem Kadri,Calgary,Flames,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,71,Anton Lundell,Panthers,false,Copper Parallel,71,Anton Lundell,Florida,Panthers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,72,Travis Sanheim,Flyers,false,Copper Parallel,72,Travis Sanheim,Philadelphia,Flyers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,73,Filip Hronek,Canucks,false,Copper Parallel,73,Filip Hronek,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,74,Nikita Zadorov,Bruins,false,Copper Parallel,74,Nikita Zadorov,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,75,Andrew Copp,Red Wings,false,Copper Parallel,75,Andrew Copp,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,76,Bo Horvat,Islanders,false,Copper Parallel,76,Bo Horvat,New York,Islanders,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,77,Max Domi,Maple Leafs,false,Copper Parallel,77,Max Domi,Toronto,Maple Leafs,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,78,David Pastrnak,Bruins,false,Copper Parallel,78,David Pastrnak,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,79,J.T. Compher,Red Wings,false,Copper Parallel,79,J.T. Compher,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,80,K'Andre Miller,Rangers,false,Copper Parallel,80,K'Andre Miller,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,81,Matias Maccelli,Hockey Club,false,Copper Parallel,81,Matias Maccelli,Utah,Hockey Club,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,82,Artturi Lehkonen,Avalanche,false,Copper Parallel,82,Artturi Lehkonen,Colorado,Avalanche,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,83,Roman Josi,Predators,false,Copper Parallel,83,Roman Josi,Nashville,Predators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,84,Brandon Montour,Kraken,false,Copper Parallel,84,Brandon Montour,Seattle,Kraken,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,85,Leo Carlsson,Ducks,false,Copper Parallel,85,Leo Carlsson,Anaheim,Ducks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,86,Jason Robertson,Stars,false,Copper Parallel,86,Jason Robertson,Dallas,Stars,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,87,Timo Meier,Devils,false,Copper Parallel,87,Timo Meier,New Jersey,Devils,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,88,Brayden Point,Lightning,false,Copper Parallel,88,Brayden Point,Tampa Bay,Lightning,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,89,Devon Toews,Avalanche,false,Copper Parallel,89,Devon Toews,Colorado,Avalanche,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,90,Alex Newhook,Canadiens,false,Copper Parallel,90,Alex Newhook,Montreal,Canadiens,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,91,Matty Beniers,Kraken,false,Copper Parallel,91,Matty Beniers,Seattle,Kraken,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,92,Josh Morrissey,Jets,false,Copper Parallel,92,Josh Morrissey,Winnipeg,Jets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,93,Casey Mittelstadt,Bruins,false,Copper Parallel,93,Casey Mittelstadt,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,94,Lucas Raymond,Red Wings,false,Copper Parallel,94,Lucas Raymond,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,95,Alexis Lafreniere,Rangers,false,Copper Parallel,95,Alexis Lafreniere,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,96,Brandon Carlo,Maple Leafs,false,Copper Parallel,96,Brandon Carlo,Toronto,Maple Leafs,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,97,Kevin Korchinski,Blackhawks,false,Copper Parallel,97,Kevin Korchinski,Chicago,Blackhawks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,98,Cole Caufield,Canadiens,false,Copper Parallel,98,Cole Caufield,Montreal,Canadiens,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,99,Mikael Granlund,Stars,false,Copper Parallel,99,Mikael Granlund,Dallas,Stars,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,100,Mark Scheifele,Jets,false,Copper Parallel,100,Mark Scheifele,Winnipeg,Jets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,101,Nick Suzuki,Canadiens,false,Copper Parallel - Stars,101,Nick Suzuki,Montreal,Canadiens,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,102,Tage Thompson,Sabres,false,Copper Parallel - Stars,102,Tage Thompson,Buffalo,Sabres,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,103,William Nylander,Maple Leafs,false,Copper Parallel - Stars,103,William Nylander,Toronto,Maple Leafs,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,104,Seth Jarvis,Hurricanes,false,Copper Parallel - Stars,104,Seth Jarvis,Carolina,Hurricanes,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,105,Logan Cooley,Hockey Club,false,Copper Parallel - Stars,105,Logan Cooley,Utah,Hockey Club,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,106,Kevin Fiala,Kings,false,Copper Parallel - Stars,106,Kevin Fiala,Los Angeles,Kings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,107,Kris Letang,Penguins,false,Copper Parallel - Stars,107,Kris Letang,Pittsburgh,Penguins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,108,Aleksander Barkov,Panthers,false,Copper Parallel - Stars,108,Aleksander Barkov,Florida,Panthers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,109,Zach Hyman,Oilers,false,Copper Parallel - Stars,109,Zach Hyman,Edmonton,Oilers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,110,Troy Terry,Ducks,false,Copper Parallel - Stars,110,Troy Terry,Anaheim,Ducks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,111,Nico Hischier,Devils,false,Copper Parallel - Stars,111,Nico Hischier,New Jersey,Devils,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,112,Dylan Larkin,Red Wings,false,Copper Parallel - Stars,112,Dylan Larkin,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,113,Wyatt Johnston,Stars,false,Copper Parallel - Stars,113,Wyatt Johnston,Dallas,Stars,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,114,Kyle Connor,Jets,false,Copper Parallel - Stars,114,Kyle Connor,Winnipeg,Jets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,115,Kirill Marchenko,Blue Jackets,false,Copper Parallel - Stars,115,Kirill Marchenko,Columbus,Blue Jackets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,116,John Carlson,Capitals,false,Copper Parallel - Stars,116,John Carlson,Washington,Capitals,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,117,Mason McTavish,Ducks,false,Copper Parallel - Stars,117,Mason McTavish,Anaheim,Ducks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,118,Robert Thomas,Blues,false,Copper Parallel - Stars,118,Robert Thomas,St. Louis,Blues,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,119,Charlie McAvoy,Bruins,false,Copper Parallel - Stars,119,Charlie McAvoy,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,120,Nikita Kucherov,Lightning,false,Copper Parallel - Stars,120,Nikita Kucherov,Tampa Bay,Lightning,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,121,Jonathan Marchessault,Predators,false,Copper Parallel - Stars,121,Jonathan Marchessault,Nashville,Predators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,122,Mikael Backlund,Flames,false,Copper Parallel - Stars,122,Mikael Backlund,Calgary,Flames,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,123,Jared McCann,Kraken,false,Copper Parallel - Stars,123,Jared McCann,Seattle,Kraken,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,124,Travis Konecny,Flyers,false,Copper Parallel - Stars,124,Travis Konecny,Philadelphia,Flyers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,125,Joel Eriksson Ek,Wild,false,Copper Parallel - Stars,125,Joel Eriksson Ek,Minnesota,Wild,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,126,Brady Tkachuk,Senators,false,Copper Parallel - Stars,126,Brady Tkachuk,Ottawa,Senators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,127,Mathew Barzal,Islanders,false,Copper Parallel - Stars,127,Mathew Barzal,New York,Islanders,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,128,Yegor Sharangovich,Flames,false,Copper Parallel - Stars,128,Yegor Sharangovich,Calgary,Flames,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,129,Morgan Rielly,Maple Leafs,false,Copper Parallel - Stars,129,Morgan Rielly,Toronto,Maple Leafs,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,130,Tyler Toffoli,Sharks,false,Copper Parallel - Stars,130,Tyler Toffoli,San Jose,Sharks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,131,Connor Bedard,Blackhawks,false,Copper Parallel - Stars,131,Connor Bedard,Chicago,Blackhawks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,132,Elias Pettersson,Canucks,false,Copper Parallel - Stars,132,Elias Pettersson,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,133,Artemi Panarin,Rangers,false,Copper Parallel - Stars,133,Artemi Panarin,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,134,Nathan MacKinnon,Avalanche,false,Copper Parallel - Stars,134,Nathan MacKinnon,Colorado,Avalanche,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,135,Jack Eichel,Golden Knights,false,Copper Parallel - Stars,135,Jack Eichel,Vegas,Golden Knights,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,136,Connor Hellebuyck,Jets,false,Copper Parallel - Goalies,136,Connor Hellebuyck,Winnipeg,Jets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,137,Igor Shesterkin,Rangers,false,Copper Parallel - Goalies,137,Igor Shesterkin,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,138,Jeremy Swayman,Bruins,false,Copper Parallel - Goalies,138,Jeremy Swayman,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,139,Sergei Bobrovsky,Panthers,false,Copper Parallel - Goalies,139,Sergei Bobrovsky,Florida,Panthers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,140,Andrei Vasilevskiy,Lightning,false,Copper Parallel - Goalies,140,Andrei Vasilevskiy,Tampa Bay,Lightning,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,141,Thatcher Demko,Canucks,false,Copper Parallel - Goalies,141,Thatcher Demko,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,142,Juuse Saros,Predators,false,Copper Parallel - Goalies,142,Juuse Saros,Nashville,Predators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,143,Jake Oettinger,Stars,false,Copper Parallel - Goalies,143,Jake Oettinger,Dallas,Stars,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,144,Ilya Sorokin,Islanders,false,Copper Parallel - Goalies,144,Ilya Sorokin,New York,Islanders,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,145,Pyotr Kochetkov,Hurricanes,false,Copper Parallel - Goalies,145,Pyotr Kochetkov,Carolina,Hurricanes,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,146,Jordan Binnington,Blues,false,Copper Parallel - Goalies,146,Jordan Binnington,St. Louis,Blues,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,147,Stuart Skinner,Oilers,false,Copper Parallel - Goalies,147,Stuart Skinner,Edmonton,Oilers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,148,Jacob Markstrom,Devils,false,Copper Parallel - Goalies,148,Jacob Markstrom,New Jersey,Devils,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,149,Dustin Wolf,Flames,false,Copper Parallel - Goalies,149,Dustin Wolf,Calgary,Flames,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,150,Ukko-Pekka Luukkonen,Sabres,false,Copper Parallel - Goalies,150,Ukko-Pekka Luukkonen,Buffalo,Sabres,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,151,Bill Guerin,Stars,false,Copper Parallel - Greats,151,Bill Guerin,Dallas,Stars,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,152,Henrik Sedin,Canucks,false,Copper Parallel - Greats,152,Henrik Sedin,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,153,Mark Recchi,Flyers,false,Copper Parallel - Greats,153,Mark Recchi,Philadelphia,Flyers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,154,Paul Coffey,Hurricanes,false,Copper Parallel - Greats,154,Paul Coffey,Carolina,Hurricanes,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,155,Tony Amonte,Blackhawks,false,Copper Parallel - Greats,155,Tony Amonte,Chicago,Blackhawks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,156,Ray Whitney,Coyotes,false,Copper Parallel - Greats,156,Ray Whitney,Phoenix,Coyotes,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,157,Henrik Zetterberg,Red Wings,false,Copper Parallel - Greats,157,Henrik Zetterberg,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,158,Adam Graves,Rangers,false,Copper Parallel - Greats,158,Adam Graves,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,159,John LeClair,Flyers,false,Copper Parallel - Greats,159,John LeClair,Philadelphia,Flyers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,160,Mike Gartner,Capitals,false,Copper Parallel - Greats,160,Mike Gartner,Washington,Capitals,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,161,Keith Tkachuk,Blues,false,Copper Parallel - Greats,161,Keith Tkachuk,St. Louis,Blues,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,162,Bernie Nicholls,Rangers,false,Copper Parallel - Greats,162,Bernie Nicholls,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,163,Tuukka Rask,Bruins,false,Copper Parallel - Greats,163,Tuukka Rask,Boston,Bruins,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,164,Martin St. Louis,Rangers,false,Copper Parallel - Greats,164,Martin St. Louis,New York,Rangers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,165,Daniel Sedin,Canucks,false,Copper Parallel - Greats,165,Daniel Sedin,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,166,Teemu Selanne,Avalanche,false,Copper Parallel - Greats,166,Teemu Selanne,Colorado,Avalanche,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,167,Bryan Trottier,Islanders,false,Copper Parallel - Greats,167,Bryan Trottier,New York,Islanders,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,168,Chris Chelios,Red Wings,false,Copper Parallel - Greats,168,Chris Chelios,Detroit,Red Wings,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,169,Chris Pronger,Whalers,false,Copper Parallel - Greats,169,Chris Pronger,Hartford,Whalers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,170,Rick Nash,Blue Jackets,false,Copper Parallel - Greats,170,Rick Nash,Columbus,Blue Jackets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,171,Ozzy Wiesblatt,Predators,false,Copper Parallel - Rookies,171,Ozzy Wiesblatt,Nashville,Predators,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,172,Colton Dach,Blackhawks,false,Copper Parallel - Rookies,172,Colton Dach,Chicago,Blackhawks,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,173,Owen Sillinger,Blue Jackets,false,Copper Parallel - Rookies,173,Owen Sillinger,Columbus,Blue Jackets,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,174,Ivan Demidov,Canadiens,false,Copper Parallel - Rookies,174,Ivan Demidov,Montreal,Canadiens,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,175,Rory Kerins,Flames,false,Copper Parallel - Rookies,175,Rory Kerins,Calgary,Flames,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,176,Jack Finley,Lightning,false,Copper Parallel - Rookies,176,Jack Finley,Tampa Bay,Lightning,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,177,Michael Callahan,Bruins,false,Copper Parallel - Rookies,177,Michael Callahan,Boston,Bruins,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,178,Marc Gatcomb,Islanders,false,Copper Parallel - Rookies,178,Marc Gatcomb,New York,Islanders,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,179,Donovan Sebrango,Senators,false,Copper Parallel - Rookies,179,Donovan Sebrango,Ottawa,Senators,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,180,Zayne Parekh,Flames,false,Copper Parallel - Rookies,180,Zayne Parekh,Calgary,Flames,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,181,Jacob Quillan,Maple Leafs,false,Copper Parallel - Rookies,181,Jacob Quillan,Toronto,Maple Leafs,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,182,Elias Pettersson D,Canucks,false,Copper Parallel - Rookies,182,Elias Pettersson D,Vancouver,Canucks,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,183,Oliver Moore,Blackhawks,false,Copper Parallel - Rookies,183,Oliver Moore,Chicago,Blackhawks,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,184,Ryan Suzuki,Hurricanes,false,Copper Parallel - Rookies,184,Ryan Suzuki,Carolina,Hurricanes,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,185,Parker Ford,Jets,false,Copper Parallel - Rookies,185,Parker Ford,Winnipeg,Jets,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,186,Zeev Buium,Wild,false,Copper Parallel - Rookies,186,Zeev Buium,Minnesota,Wild,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,187,Matthew Wood,Predators,false,Copper Parallel - Rookies,187,Matthew Wood,Nashville,Predators,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,188,Joakim Kemell,Predators,false,Copper Parallel - Rookies,188,Joakim Kemell,Nashville,Predators,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,189,Dylan Duke,Lightning,false,Copper Parallel - Rookies,189,Dylan Duke,Tampa Bay,Lightning,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,190,Niklas Kokko,Kraken,false,Copper Parallel - Rookies,190,Niklas Kokko,Seattle,Kraken,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,191,Jacob Melanson,Kraken,false,Copper Parallel - Rookies,191,Jacob Melanson,Seattle,Kraken,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,192,Carter Mazur,Red Wings,false,Copper Parallel - Rookies,192,Carter Mazur,Detroit,Red Wings,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,193,Artyom Levshunov,Blackhawks,false,Copper Parallel - Rookies,193,Artyom Levshunov,Chicago,Blackhawks,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,194,Jani Nyman,Kraken,false,Copper Parallel - Rookies,194,Jani Nyman,Seattle,Kraken,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,195,Luca Cagnoni,Sharks,false,Copper Parallel - Rookies,195,Luca Cagnoni,San Jose,Sharks,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,196,Dalibor Dvorsky,Blues,false,Copper Parallel - Rookies,196,Dalibor Dvorsky,St. Louis,Blues,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,197,Jimmy Snuggerud,Blues,false,Copper Parallel - Rookies,197,Jimmy Snuggerud,St. Louis,Blues,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,198,Ryan Leonard,Capitals,false,Copper Parallel - Rookies,198,Ryan Leonard,Washington,Capitals,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,199,Gabe Perreault,Rangers,false,Copper Parallel - Rookies,199,Gabe Perreault,New York,Rangers,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,200,Noah Ostlund,Sabres,false,Copper Parallel - Rookies,200,Noah Ostlund,Buffalo,Sabres,Rookie,,,,,Random Inserts in Hobby,24
VIEW DETAILS,1,Rasmus Dahlin,Sabres,false,Yellow Parallel,1,Rasmus Dahlin,Buffalo,Sabres,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,2,Carter Verhaeghe,Panthers,false,Yellow Parallel,2,Carter Verhaeghe,Florida,Panthers,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,3,Jake Sanderson,Senators,false,Yellow Parallel,3,Jake Sanderson,Ottawa,Senators,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,4,Jake DeBrusk,Canucks,false,Yellow Parallel,4,Jake DeBrusk,Vancouver,Canucks,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,5,Zach Werenski,Blue Jackets,false,Yellow Parallel,5,Zach Werenski,Columbus,Blue Jackets,,,,,,Random Inserts in Hobby,24
VIEW DETAILS,6,Steven Stamkos,Predators,false,Yellow Parallel,6,Steven Stamkos,Nashville,Predators,,,,,,Random Inserts in Hobby,24
